"","msa.fips","year","real.gdp","employment","worker.productivity"
"4085","45300",2005,102912,1567414,65657.1907613432
"4086","45300",2006,106930,1599455,66854.0221512953
"4087","45300",2007,107818,1613990,66802.1487121977
"4088","45300",2008,104132,1552774,67061.9162865942
"4089","45300",2009,99828,1483823,67277.5661248006
"4090","45300",2010,99569,1459569,68218.0835575434
"4091","45300",2011,101053,1480858,68239.4935908777
"4092","45300",2012,104187,1515113,68765.1680105708
"4093","45460",2001,4442,89447,49660.6929243015
"4094","45460",2002,4606,88477,52058.7271268239
"4095","45460",2003,4905,89614,54734.7512665432
"4096","45460",2004,4987,89830,55515.9746187243
"4097","45460",2005,4914,89400,54966.4429530201
"4098","45460",2006,4963,90115,55074.0720190867
"4099","45460",2007,5204,90992,57191.8410409706
"4100","45460",2008,5073,89581,56630.3122313884
"4101","45460",2009,4854,87588,55418.550486368
"4102","45460",2010,5155,86949,59287.6283798549
"4103","45460",2011,5135,87143,58926.1329079788
"4104","45460",2012,5207,88225,59019.5522810995
"4105","45500",2001,3676,73772,49829.2034918397
"4106","45500",2002,3784,73595,51416.5364494871
"4107","45500",2003,3911,73840,52965.872156013
"4108","45500",2004,4094,74732,54782.4225231494
"4109","45500",2005,4161,76621,54306.2606857128
"4110","45500",2006,4208,77680,54170.9577754892
"4111","45500",2007,4351,79413,54789.5180889779
"4112","45500",2008,4347,80619,53920.2917426413
"4113","45500",2009,4294,79080,54299.4436014163
"4114","45500",2010,4365,78361,55703.7301718967
"4115","45500",2011,4401,79501,55357.7942415819
"4116","45500",2012,4465,79715,56012.0429028414
"4117","45540",2001,700,13385,52297.3477773627
"4118","45540",2002,761,14618,52059.1052127514
"4119","45540",2003,906,17054,53125.3664829366
"4120","45540",2004,976,18600,52473.1182795699
"4121","45540",2005,1158,21532,53780.4198402378
"4122","45540",2006,1268,24015,52800.3331251301
"4123","45540",2007,1357,24761,54803.9255280481
"4124","45540",2008,1317,24868,52959.6268296606
"4125","45540",2009,1373,25459,53929.8479908873
"4126","45540",2010,1479,26418,55984.555984556
"4127","45540",2011,1561,27939,55871.7205340205
"4128","45540",2012,1544,28941,53349.9188003179
"4129","45780",2001,23202,386032,60103.8255895884
"4130","45780",2002,23876,378860,63020.6408699784
"4131","45780",2003,24056,376296,63928.3967940132
"4132","45780",2004,24192,377838,64027.4403315707
"4133","45780",2005,24195,378231,63968.8444363365
"4134","45780",2006,23956,380209,63007.4511650171
"4135","45780",2007,23709,379047,62548.9714995766
"4136","45780",2008,22632,370597,61069.0318594052
"4137","45780",2009,21337,351110,60770.1290193956
"4138","45780",2010,22026,347573,63370.8602221692
"4139","45780",2011,23040,354045,65076.4733296615
"4140","45780",2012,23772,360859,65876.1455305258
"4141","45820",2001,8058,145187,55500.8368517843
"4142","45820",2002,7993,142176,56219.0524420437
"4143","45820",2003,7979,140605,56747.6263290779
"4144","45820",2004,7958,139560,57022.0693608484
"4145","45820",2005,7859,139235,56444.1412001293
"4146","45820",2006,7737,138254,55962.2144748072
"4147","45820",2007,8057,141866,56793.0300424344
"4148","45820",2008,8126,142085,57191.1179927508
"4149","45820",2009,8117,139375,58238.5650224215
"4150","45820",2010,8085,138749,58270.6902392089
"4151","45820",2011,8282,139771,59254.0655786966
"4152","45820",2012,8305,140612,59063.2378459875
"4153","45940",2001,18941,246336,76890.9132242141
"4154","45940",2002,19384,248205,78096.7345540984
"4155","45940",2003,20555,252044,81553.220866198
"4156","45940",2004,21090,256819,82120.0923607677
"4157","45940",2005,21628,258338,83719.7779653013
"4158","45940",2006,22764,264942,85920.6920760015
"4159","45940",2007,22552,264486,85267.2731259878
"4160","45940",2008,22835,265994,85847.8010782198
"4161","45940",2009,22134,260394,85001.958570474
"4162","45940",2010,23004,260066,88454.4692501134
"4163","45940",2011,23513,262057,89724.7545381348
"4164","45940",2012,24172,265207,91143.8989166953
"4165","46060",2001,25111,442613,56733.5347131693
"4166","46060",2002,24765,442500,55966.1016949153
"4167","46060",2003,26141,450164,58069.9478412312
"4168","46060",2004,26670,469416,56815.2768546449
"4169","46060",2005,28165,485377,58027.0593785861
"4170","46060",2006,29512,507492,58152.6408298062
"4171","46060",2007,30564,523739,58357.3115616748
"4172","46060",2008,30428,510714,59579.3340303967
"4173","46060",2009,28127,491323,57247.472640198
"4174","46060",2010,27922,483911,57700.6928960077
"4175","46060",2011,28036,484848,57824.3078243078
"4176","46060",2012,28425,494752,57453.0269710885
"4177","46140",2001,36124,540976,66775.6055721511
"4178","46140",2002,36130,533757,67689.9787731121
"4179","46140",2003,35449,519773,68200.9261735411
"4180","46140",2004,36553,523749,69791.0640402177
"4181","46140",2005,37436,538923,69464.4689501098
"4182","46140",2006,39876,557288,71553.6670446878
"4183","46140",2007,40682,572656,71040.9041379118
"4184","46140",2008,42966,582588,73750.2317246493
"4185","46140",2009,41008,564542,72639.4138965746
"4186","46140",2010,40541,553417,73255.7908412644
"4187","46140",2011,41574,559041,74366.6385828589
"4188","46140",2012,41685,572138,72858.2964249884
"4189","46220",2001,6001,107144,56008.735906817
"4190","46220",2002,6284,108029,58169.5655796129
"4191","46220",2003,6649,108399,61338.2042269763
"4192","46220",2004,7076,111563,63426.0462698206
"4193","46220",2005,7309,115301,63390.6037241654
"4194","46220",2006,7394,120152,61538.7176243425
"4195","46220",2007,7667,123496,62082.9824447755
"4196","46220",2008,7732,122855,62935.9814415368
"4197","46220",2009,7528,117961,63817.7024609829
"4198","46220",2010,7766,117754,65951.0504951
"4199","46220",2011,8220,119779,68626.3869292614
"4200","46220",2012,8142,121722,66890.1266821117
"4201","46340",2001,6571,110616,59403.7029001229
"4202","46340",2002,6612,111388,59360.0746938629
"4203","46340",2003,6676,113966,58578.8744011372
"4204","46340",2004,7107,117440,60516.0081743869
"4205","46340",2005,7110,121600,58470.3947368421
"4206","46340",2006,7240,124643,58085.8933112971
"4207","46340",2007,7463,128070,58272.8195518076
"4208","46340",2008,8015,131178,61100.184482154
"4209","46340",2009,7781,128439,60581.2876151325
"4210","46340",2010,7977,128693,61984.7233338255
"4211","46340",2011,8156,129941,62766.9480764347
"4212","46340",2012,8252,131294,62851.3107986656
"4213","46520",2001,36610,553777,66109.6434124205
"4214","46520",2002,37513,555518,67527.9648904266
"4215","46520",2003,38987,566544,68815.4847637606
"4216","46520",2004,41068,581572,70615.5041852084
"4217","46520",2005,42608,594687,71647.7743754277
"4218","46520",2006,43779,609463,71832.0882481791
"4219","46520",2007,44462,623309,71332.1963905543
"4220","46520",2008,45349,621816,72929.9342570793
"4221","46520",2009,44165,607579,72690.1357683528
"4222","46520",2010,46073,603335,76363.8774478524
"4223","46520",2011,47219,611390,77232.2085739054
"4224","46520",2012,48164,623358,77265.3916369085
"4225","46540",2001,7421,157602,47086.9659014479
"4226","46540",2002,7497,157026,47743.6857590463
"4227","46540",2003,7551,157366,47983.6813542951
"4228","46540",2004,7716,158423,48705.049140592
"4229","46540",2005,7820,159135,49140.6667295064
"4230","46540",2006,7960,160134,49708.3692407609
"4231","46540",2007,7991,161557,49462.4188366954
"4232","46540",2008,7820,161756,48344.4199906031
"4233","46540",2009,7841,159014,49310.1236369125
"4234","46540",2010,8114,158511,51188.8764817584
"4235","46540",2011,8042,157260,51138.2424011192
"4236","46540",2012,8008,157050,50990.1305316778
"4237","46660",2001,3485,64073,54391.0851684797
"4238","46660",2002,3341,65853,50734.2110458142
"4239","46660",2003,3437,67594,50847.7083764831
"4240","46660",2004,3418,69910,48891.4318409383
"4241","46660",2005,3530,71896,49098.698119506
"4242","46660",2006,3628,73269,49516.1664551174
"4243","46660",2007,3680,75309,48865.3414598521
"4244","46660",2008,3915,75596,51788.4544155775
"4245","46660",2009,3881,73788,52596.6281780235
"4246","46660",2010,3782,72848,51916.3189106084
"4247","46660",2011,3769,72799,51772.689185291
"4248","46660",2012,3801,74538,50994.1238026242
"4249","46700",2001,10589,162874,65013.4459766445
"4250","46700",2002,11004,166952,65911.1600939192
"4251","46700",2003,11844,171017,69256.2727682043
"4252","46700",2004,12179,172344,70666.8059230376
"4253","46700",2005,12554,174075,72118.3397960649
"4254","46700",2006,12514,174431,71741.8348802678
"4255","46700",2007,12510,174624,71639.6371632765
"4256","46700",2008,12742,174565,72992.867986137
"4257","46700",2009,12567,170080,73888.7582314205
"4258","46700",2010,11970,168511,71033.9384372534
"4259","46700",2011,11467,166385,68918.4722180485
"4260","46700",2012,11936,169096,70587.1221081516
"4261","47020",2001,2777,51625,53791.7675544794
"4262","47020",2002,2837,51584,54997.6736972705
"4263","47020",2003,2917,51250,56917.0731707317
"4264","47020",2004,3027,51814,58420.5041108581
"4265","47020",2005,3025,53483,56560.0284202457
"4266","47020",2006,3164,54983,57545.0593819908
"4267","47020",2007,3221,56301,57210.3515035257
"4268","47020",2008,3383,56811,59548.3269085212
"4269","47020",2009,3187,54209,58790.975668247
"4270","47020",2010,3400,54272,62647.4056603774
"4271","47020",2011,3548,55295,64164.9335382946
"4272","47020",2012,3858,57687,66878.1527900567
"4273","47220",2001,4052,70219,57705.1795098193
"4274","47220",2002,4053,70241,57701.34252075
"4275","47220",2003,4185,71498,58533.1058211418
"4276","47220",2004,4302,73662,58401.8897124705
"4277","47220",2005,4406,76007,57968.3450208533
"4278","47220",2006,4439,75878,58501.8055299296
"4279","47220",2007,4402,75487,58314.6766992992
"4280","47220",2008,4549,74899,60735.1232993765
"4281","47220",2009,4413,73717,59864.0747724406
"4282","47220",2010,4481,72786,61564.0370400901
"4283","47220",2011,4392,72738,60381.0937886662
"4284","47220",2012,4371,73217,59699.2501741399
"4285","47260",2001,60056,957542,62718.9199011636
"4286","47260",2002,61810,967344,63896.607618386
"4287","47260",2003,64022,981047,65258.851003061
"4288","47260",2004,65701,1003669,65460.8242358786
"4289","47260",2005,67927,1018354,66702.7379477078
"4290","47260",2006,69895,1030760,67809.1893360239
"4291","47260",2007,71160,1045043,68092.891871435
"4292","47260",2008,70841,1038261,68230.4353144344
"4293","47260",2009,70122,1006096,69697.1263179657
"4294","47260",2010,70985,992216,71541.8820095624
"4295","47260",2011,71333,992151,71897.3220810139
"4296","47260",2012,72755,1000809,72696.1887832743
"4297","47300",2001,7952,168523,47186.4374595753
"4298","47300",2002,8262,175974,46950.1176310137
"4299","47300",2003,8705,176153,49417.2679432085
"4300","47300",2004,9456,175016,54029.3458883759
"4301","47300",2005,10011,179578,55747.3632627605
"4302","47300",2006,10006,184217,54316.3768816124
"4303","47300",2007,10563,190603,55418.8548973521
"4304","47300",2008,10155,191195,53113.3136326787
"4305","47300",2009,9609,186504,51521.6831810578
"4306","47300",2010,9970,186434,53477.3700076166
"4307","47300",2011,9938,187900,52889.8350186269
"4308","47300",2012,9752,186875,52184.6153846154
"4309","47380",2001,6158,130742,47100.3962001499
"4310","47380",2002,6303,131405,47966.2113313801
"4311","47380",2003,6581,134364,48978.8931559049
"4312","47380",2004,6902,136876,50425.2023729507
"4313","47380",2005,7094,138885,51078.2301904453
"4314","47380",2006,7256,140567,51619.5124033379
"4315","47380",2007,7501,143609,52232.1024448328
"4316","47380",2008,7551,142899,52841.5174353914
"4317","47380",2009,7545,142222,53050.8641419752
"4318","47380",2010,8082,141216,57231.4751869477
"4319","47380",2011,8054,142212,56633.7580513599
"4320","47380",2012,8378,144004,58178.9394739035
"4321","47460",2001,1740,33457,52007.0538302896
"4322","47460",2002,1703,33695,50541.6233862591
"4323","47460",2003,1791,34177,52403.6632823244
"4324","47460",2004,1756,34132,51447.3221610219
"4325","47460",2005,1767,34077,51853.1560876838
"4326","47460",2006,1851,34455,53722.2464083587
"4327","47460",2007,1924,35183,54685.5015206208
"4328","47460",2008,2013,36217,55581.6329348096
"4329","47460",2009,2002,36092,55469.3560899922
"4330","47460",2010,2010,36029,55788.3926836715
"4331","47460",2011,1964,35940,54646.633277685
"4332","47460",2012,1996,36460,54744.9259462425
"4333","47580",2001,4629,76894,60199.7555075819
"4334","47580",2002,4855,79001,61454.9182921735
"4335","47580",2003,4937,81387,60660.7934928183
"4336","47580",2004,4957,83934,59058.3077179689
"4337","47580",2005,5112,86692,58967.3787662068
"4338","47580",2006,5237,90000,58188.8888888889
"4339","47580",2007,5352,93114,57477.9302790128
"4340","47580",2008,5312,93046,57090.0414848569
"4341","47580",2009,5341,93013,57422.0807844065
"4342","47580",2010,5498,93232,58971.1686974429
"4343","47580",2011,5550,95331,58218.2081379614
"4344","47580",2012,5529,95596,57837.1479978242
"4345","47900",2001,295804,3452271,85683.8875047758
"4346","47900",2002,305398,3488184,87552.1474784587
"4347","47900",2003,316581,3536825,89509.9418263556
"4348","47900",2004,333614,3639551,91663.5046465896
"4349","47900",2005,348634,3722519,93655.3984009215
"4350","47900",2006,354705,3789784,93595.0439391797
"4351","47900",2007,360565,3869372,93184.372037633
"4352","47900",2008,367323,3888831,94455.891757703
"4353","47900",2009,365853,3854608,94913.1532960031
"4354","47900",2010,380433,3862612,98491.1246586507
"4355","47900",2011,386531,3935314,98221.1330531693
"4356","47900",2012,389320,3986982,97647.7947480074
"4357","47940",2001,5581,105555,52872.9098574203
"4358","47940",2002,5894,105355,55944.1886953633
"4359","47940",2003,5880,105127,55932.3484927754
"4360","47940",2004,6549,106910,61257.1321672435
"4361","47940",2005,6687,108258,61769.1071329601
"4362","47940",2006,6667,109440,60919.2251461988
"4363","47940",2007,6912,111241,62135.3637597648
"4364","47940",2008,6868,111910,61370.7443481369
"4365","47940",2009,6669,110893,60139.0529609624
"4366","47940",2010,6648,110093,60385.3106010373
"4367","47940",2011,6714,112303,59784.6896342929
"4368","47940",2012,6987,114743,60892.6034703642
"4369","48060",2001,3258,60874,53520.3863718501
"4370","48060",2002,3270,60659,53907.9114393577
"4371","48060",2003,3357,61505,54580.9283798065
"4372","48060",2004,3504,63367,55296.9211103571
"4373","48060",2005,3830,66795,57339.6212291339
"4374","48060",2006,4149,70217,59088.2549809875
"4375","48060",2007,4181,70950,58928.8231148696
"4376","48060",2008,4327,71899,60181.6436946272
"4377","48060",2009,4474,71741,62363.2232614544
"4378","48060",2010,4684,73332,63873.8886161567
"4379","48060",2011,4819,73270,65770.4381056367
"4380","48060",2012,4748,72681,65326.5640263618
"4381","48140",2001,4843,85578,56591.6473860104
"4382","48140",2002,4778,86433,55279.812108801
"4383","48140",2003,4980,86454,57602.8870844611
"4384","48140",2004,5071,88600,57234.762979684
"4385","48140",2005,5218,90844,57439.1264145128
"4386","48140",2006,5263,91577,57470.7623093135
"4387","48140",2007,5340,92386,57800.9655142554
"4388","48140",2008,5146,91481,56252.1179261267
"4389","48140",2009,4906,87366,56154.5681386352
"4390","48140",2010,5016,85412,58727.1109445979
"4391","48140",2011,5014,86222,58152.2117325045
"4392","48140",2012,5139,86594,59345.9131117629
"4393","48260",2001,3353,59596,56262.1652459897
"4394","48260",2002,3619,59636,60684.8212489101
"4395","48260",2003,3482,59017,58999.9491671891
"4396","48260",2004,3423,57526,59503.5288391336
"4397","48260",2005,3436,57530,59725.3606813836
"4398","48260",2006,3112,57080,54519.9719691661
"4399","48260",2007,3151,57478,54820.9749817321
"4400","48260",2008,3181,57783,55050.7934859734
"4401","48260",2009,2967,54455,54485.3548801763
"4402","48260",2010,2865,52321,54758.1277116263
"4403","48260",2011,2879,52396,54946.9425146958
"4404","48260",2012,2902,52417,55363.7178777877
"4405","48300",2001,2695,56617,47600.5440062172
"4406","48300",2002,2856,56815,50268.4150312417
"4407","48300",2003,2984,57484,51910.0967225663
"4408","48300",2004,3040,59060,51473.0782255334
"4409","48300",2005,3099,61195,50641.3922706103
"4410","48300",2006,3226,62629,51509.6840121988
"4411","48300",2007,3187,64294,49569.1666407441
"4412","48300",2008,3294,65238,50492.0445139336
"4413","48300",2009,3298,65007,50732.9979848324
"4414","48300",2010,3147,63737,49374.7744638122
"4415","48300",2011,3114,64030,48633.453068874
"4416","48300",2012,3159,65481,48243.0017867778
"4417","48540",2001,4061,80562,50408.3811226136
"4418","48540",2002,4154,80824,51395.6250618628
