    45000,"South Carolina",12260,"Augusta-Richmond County, GA-SC (Metropolitan Statistical Area)"
    45000,"South Carolina",16700,"Charleston-North Charleston, SC (Metropolitan Statistical Area)"
    45000,"South Carolina",16740,"Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)"
    45000,"South Carolina",17900,"Columbia, SC (Metropolitan Statistical Area)"
    45000,"South Carolina",22500,"Florence, SC (Metropolitan Statistical Area)"
    45000,"South Carolina",24860,"Greenville-Anderson-Mauldin, SC (Metropolitan Statistical Area)"
    45000,"South Carolina",25940,"Hilton Head Island-Bluffton-Beaufort, SC (Metropolitan Statistical Area)"
    45000,"South Carolina",34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)"
    45000,"South Carolina",43900,"Spartanburg, SC (Metropolitan Statistical Area)"
    45000,"South Carolina",44940,"Sumter, SC (Metropolitan Statistical Area)"
    46000,"South Dakota",39660,"Rapid City, SD (Metropolitan Statistical Area)"
    46000,"South Dakota",43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)"
    46000,"South Dakota",43620,"Sioux Falls, SD (Metropolitan Statistical Area)"
    47000,"Tennessee",16860,"Chattanooga, TN-GA (Metropolitan Statistical Area)"
    47000,"Tennessee",17300,"Clarksville, TN-KY (Metropolitan Statistical Area)"
    47000,"Tennessee",17420,"Cleveland, TN (Metropolitan Statistical Area)"
    47000,"Tennessee",27180,"Jackson, TN (Metropolitan Statistical Area)"
    47000,"Tennessee",27740,"Johnson City, TN (Metropolitan Statistical Area)"
    47000,"Tennessee",28700,"Kingsport-Bristol-Bristol, TN-VA (Metropolitan Statistical Area)"
    47000,"Tennessee",28940,"Knoxville, TN (Metropolitan Statistical Area)"
    47000,"Tennessee",32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)"
    47000,"Tennessee",34100,"Morristown, TN (Metropolitan Statistical Area)"
    47000,"Tennessee",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)"
    48000,"Texas",10180,"Abilene, TX (Metropolitan Statistical Area)"
    48000,"Texas",11100,"Amarillo, TX (Metropolitan Statistical Area)"
    48000,"Texas",12420,"Austin-Round Rock, TX (Metropolitan Statistical Area)"
    48000,"Texas",13140,"Beaumont-Port Arthur, TX (Metropolitan Statistical Area)"
    48000,"Texas",15180,"Brownsville-Harlingen, TX (Metropolitan Statistical Area)"
    48000,"Texas",17780,"College Station-Bryan, TX (Metropolitan Statistical Area)"
    48000,"Texas",18580,"Corpus Christi, TX (Metropolitan Statistical Area)"
    48000,"Texas",19100,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)"
    48000,"Texas",21340,"El Paso, TX (Metropolitan Statistical Area)"
    48000,"Texas",26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)"
    48000,"Texas",28660,"Killeen-Temple, TX (Metropolitan Statistical Area)"
    48000,"Texas",29700,"Laredo, TX (Metropolitan Statistical Area)"
    48000,"Texas",30980,"Longview, TX (Metropolitan Statistical Area)"
    48000,"Texas",31180,"Lubbock, TX (Metropolitan Statistical Area)"
    48000,"Texas",32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"
    48000,"Texas",33260,"Midland, TX (Metropolitan Statistical Area)"
    48000,"Texas",36220,"Odessa, TX (Metropolitan Statistical Area)"
    48000,"Texas",41660,"San Angelo, TX (Metropolitan Statistical Area)"
    48000,"Texas",41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)"
    48000,"Texas",43300,"Sherman-Denison, TX (Metropolitan Statistical Area)"
    48000,"Texas",45500,"Texarkana, TX-AR (Metropolitan Statistical Area)"
    48000,"Texas",46340,"Tyler, TX (Metropolitan Statistical Area)"
    48000,"Texas",47020,"Victoria, TX (Metropolitan Statistical Area)"
    48000,"Texas",47380,"Waco, TX (Metropolitan Statistical Area)"
    48000,"Texas",48660,"Wichita Falls, TX (Metropolitan Statistical Area)"
    49000,"Utah",30860,"Logan, UT-ID (Metropolitan Statistical Area)"
    49000,"Utah",36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)"
    49000,"Utah",39340,"Provo-Orem, UT (Metropolitan Statistical Area)"
    49000,"Utah",41100,"St. George, UT (Metropolitan Statistical Area)"
    49000,"Utah",41620,"Salt Lake City, UT (Metropolitan Statistical Area)"
    50000,"Vermont",15540,"Burlington-South Burlington, VT (Metropolitan Statistical Area)"
    51000,"Virginia",13980,"Blacksburg-Christiansburg-Radford, VA (Metropolitan Statistical Area)"
    51000,"Virginia",16820,"Charlottesville, VA (Metropolitan Statistical Area)"
    51000,"Virginia",25500,"Harrisonburg, VA (Metropolitan Statistical Area)"
    51000,"Virginia",28700,"Kingsport-Bristol-Bristol, TN-VA (Metropolitan Statistical Area)"
    51000,"Virginia",31340,"Lynchburg, VA (Metropolitan Statistical Area)"
    51000,"Virginia",40060,"Richmond, VA (Metropolitan Statistical Area)"
    51000,"Virginia",40220,"Roanoke, VA (Metropolitan Statistical Area)"
    51000,"Virginia",44420,"Staunton-Waynesboro, VA (Metropolitan Statistical Area)"
    51000,"Virginia",47260,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)"
    51000,"Virginia",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)"
    51000,"Virginia",49020,"Winchester, VA-WV (Metropolitan Statistical Area)"
    53000,"Washington",13380,"Bellingham, WA (Metropolitan Statistical Area)"
    53000,"Washington",14740,"Bremerton-Silverdale, WA (Metropolitan Statistical Area)"
    53000,"Washington",28420,"Kennewick-Richland, WA (Metropolitan Statistical Area)"
    53000,"Washington",30300,"Lewiston, ID-WA (Metropolitan Statistical Area)"
    53000,"Washington",31020,"Longview, WA (Metropolitan Statistical Area)"
    53000,"Washington",34580,"Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)"
    53000,"Washington",36500,"Olympia-Tumwater, WA (Metropolitan Statistical Area)"
    53000,"Washington",38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)"
    53000,"Washington",42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)"
    53000,"Washington",44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)"
    53000,"Washington",47460,"Walla Walla, WA (Metropolitan Statistical Area)"
    53000,"Washington",48300,"Wenatchee, WA (Metropolitan Statistical Area)"
    53000,"Washington",49420,"Yakima, WA (Metropolitan Statistical Area)"
    54000,"West Virginia",13220,"Beckley, WV (Metropolitan Statistical Area)"
    54000,"West Virginia",16620,"Charleston, WV (Metropolitan Statistical Area)"
    54000,"West Virginia",19060,"Cumberland, MD-WV (Metropolitan Statistical Area)"
    54000,"West Virginia",25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)"
    54000,"West Virginia",26580,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)"
    54000,"West Virginia",34060,"Morgantown, WV (Metropolitan Statistical Area)"
    54000,"West Virginia",37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)"
    54000,"West Virginia",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)"
    54000,"West Virginia",48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)"
    54000,"West Virginia",48540,"Wheeling, WV-OH (Metropolitan Statistical Area)"
    54000,"West Virginia",49020,"Winchester, VA-WV (Metropolitan Statistical Area)"
    55000,"Wisconsin",11540,"Appleton, WI (Metropolitan Statistical Area)"
    55000,"Wisconsin",16980,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
    55000,"Wisconsin",20260,"Duluth, MN-WI (Metropolitan Statistical Area)"
    55000,"Wisconsin",20740,"Eau Claire, WI (Metropolitan Statistical Area)"
    55000,"Wisconsin",22540,"Fond du Lac, WI (Metropolitan Statistical Area)"
    55000,"Wisconsin",24580,"Green Bay, WI (Metropolitan Statistical Area)"
    55000,"Wisconsin",27500,"Janesville-Beloit, WI (Metropolitan Statistical Area)"
    55000,"Wisconsin",29100,"La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)"
    55000,"Wisconsin",31540,"Madison, WI (Metropolitan Statistical Area)"
    55000,"Wisconsin",33340,"Milwaukee-Waukesha-West Allis, WI (Metropolitan Statistical Area)"
    55000,"Wisconsin",33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)"
    55000,"Wisconsin",36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)"
    55000,"Wisconsin",39540,"Racine, WI (Metropolitan Statistical Area)"
    55000,"Wisconsin",43100,"Sheboygan, WI (Metropolitan Statistical Area)"
    55000,"Wisconsin",48140,"Wausau, WI (Metropolitan Statistical Area)"
    56000,"Wyoming",16220,"Casper, WY (Metropolitan Statistical Area)"
    56000,"Wyoming",16940,"Cheyenne, WY (Metropolitan Statistical Area)"
    
"Source: U.S. Department of Commerce, Bureau of Economic Analysis, Regional Income Division"
"Last updated: November 21, 2013, Office of Management and Budget (OMB), February 28, 2013 delineations"
