"","msa.fips","year","average.wage.per.job"
"new.row.7430","29340",2007,38114
"new.row.7431","29340",2008,40702
"new.row.7432","29340",2009,40037
"new.row.7433","29340",2010,40455
"new.row.7434","29340",2011,41949
"new.row.7435","29340",2012,43246
"new.row.7436","33740",1969,5125
"new.row.7437","33740",1970,5337
"new.row.7438","33740",1971,5769
"new.row.7439","33740",1972,6171
"new.row.7440","33740",1973,6461
"new.row.7441","33740",1974,7080
"new.row.7442","33740",1975,7805
"new.row.7443","33740",1976,8804
"new.row.7444","33740",1977,9485
"new.row.7445","33740",1978,10630
"new.row.7446","33740",1979,11524
"new.row.7447","33740",1980,12259
"new.row.7448","33740",1981,13665
"new.row.7449","33740",1982,14333
"new.row.7450","33740",1983,14821
"new.row.7451","33740",1984,15555
"new.row.7452","33740",1985,15987
"new.row.7453","33740",1986,16589
"new.row.7454","33740",1987,16890
"new.row.7455","33740",1988,17650
"new.row.7456","33740",1989,18145
"new.row.7457","33740",1990,19067
"new.row.7458","33740",1991,19774
"new.row.7459","33740",1992,20360
"new.row.7460","33740",1993,20528
"new.row.7461","33740",1994,21436
"new.row.7462","33740",1995,22311
"new.row.7463","33740",1996,22756
"new.row.7464","33740",1997,23374
"new.row.7465","33740",1998,23894
"new.row.7466","33740",1999,24951
"new.row.7467","33740",2000,25266
"new.row.7468","33740",2001,26161
"new.row.7469","33740",2002,27264
"new.row.7470","33740",2003,27738
"new.row.7471","33740",2004,28585
"new.row.7472","33740",2005,30067
"new.row.7473","33740",2006,31439
"new.row.7474","33740",2007,32816
"new.row.7475","33740",2008,33692
"new.row.7476","33740",2009,34776
"new.row.7477","33740",2010,35428
"new.row.7478","33740",2011,35889
"new.row.7479","33740",2012,36881
"new.row.7480","35380",1969,6313
"new.row.7481","35380",1970,6662
"new.row.7482","35380",1971,7053
"new.row.7483","35380",1972,7468
"new.row.7484","35380",1973,7889
"new.row.7485","35380",1974,8532
"new.row.7486","35380",1975,9271
"new.row.7487","35380",1976,10121
"new.row.7488","35380",1977,10887
"new.row.7489","35380",1978,11912
"new.row.7490","35380",1979,13113
"new.row.7491","35380",1980,14534
"new.row.7492","35380",1981,16226
"new.row.7493","35380",1982,17378
"new.row.7494","35380",1983,17837
"new.row.7495","35380",1984,18339
"new.row.7496","35380",1985,18754
"new.row.7497","35380",1986,19031
"new.row.7498","35380",1987,19473
"new.row.7499","35380",1988,20194
"new.row.7500","35380",1989,20607
"new.row.7501","35380",1990,21582
"new.row.7502","35380",1991,22614
"new.row.7503","35380",1992,23446
"new.row.7504","35380",1993,24028
"new.row.7505","35380",1994,24690
"new.row.7506","35380",1995,25484
"new.row.7507","35380",1996,25970
"new.row.7508","35380",1997,27335
"new.row.7509","35380",1998,28762
"new.row.7510","35380",1999,29190
"new.row.7511","35380",2000,29787
"new.row.7512","35380",2001,31103
"new.row.7513","35380",2002,32435
"new.row.7514","35380",2003,33571
"new.row.7515","35380",2004,34980
"new.row.7516","35380",2005,37664
"new.row.7517","35380",2006,42724
"new.row.7518","35380",2007,43557
"new.row.7519","35380",2008,45428
"new.row.7520","35380",2009,45442
"new.row.7521","35380",2010,46632
"new.row.7522","35380",2011,47372
"new.row.7523","35380",2012,47790
"new.row.7524","43340",1969,5382
"new.row.7525","43340",1970,5749
"new.row.7526","43340",1971,6115
"new.row.7527","43340",1972,6529
"new.row.7528","43340",1973,6915
"new.row.7529","43340",1974,7520
"new.row.7530","43340",1975,8195
"new.row.7531","43340",1976,8829
"new.row.7532","43340",1977,9553
"new.row.7533","43340",1978,10511
"new.row.7534","43340",1979,11605
"new.row.7535","43340",1980,12868
"new.row.7536","43340",1981,14445
"new.row.7537","43340",1982,15222
"new.row.7538","43340",1983,15781
"new.row.7539","43340",1984,16571
"new.row.7540","43340",1985,17118
"new.row.7541","43340",1986,17519
"new.row.7542","43340",1987,17947
"new.row.7543","43340",1988,18639
"new.row.7544","43340",1989,19054
"new.row.7545","43340",1990,19926
"new.row.7546","43340",1991,20884
"new.row.7547","43340",1992,21702
"new.row.7548","43340",1993,22272
"new.row.7549","43340",1994,23122
"new.row.7550","43340",1995,23690
"new.row.7551","43340",1996,23985
"new.row.7552","43340",1997,24695
"new.row.7553","43340",1998,25802
"new.row.7554","43340",1999,26546
"new.row.7555","43340",2000,27552
"new.row.7556","43340",2001,28528
"new.row.7557","43340",2002,29719
"new.row.7558","43340",2003,30927
"new.row.7559","43340",2004,32402
"new.row.7560","43340",2005,33214
"new.row.7561","43340",2006,34832
"new.row.7562","43340",2007,36223
"new.row.7563","43340",2008,37750
"new.row.7564","43340",2009,37975
"new.row.7565","43340",2010,39599
"new.row.7566","43340",2011,40799
"new.row.7567","43340",2012,41090
"new.row.7568","12620",1969,5469
"new.row.7569","12620",1970,5860
"new.row.7570","12620",1971,6207
"new.row.7571","12620",1972,6743
"new.row.7572","12620",1973,7098
"new.row.7573","12620",1974,7550
"new.row.7574","12620",1975,8122
"new.row.7575","12620",1976,8804
"new.row.7576","12620",1977,9246
"new.row.7577","12620",1978,9838
"new.row.7578","12620",1979,10653
"new.row.7579","12620",1980,11600
"new.row.7580","12620",1981,12492
"new.row.7581","12620",1982,13227
"new.row.7582","12620",1983,14032
"new.row.7583","12620",1984,14818
"new.row.7584","12620",1985,15454
"new.row.7585","12620",1986,16233
"new.row.7586","12620",1987,17220
"new.row.7587","12620",1988,18094
"new.row.7588","12620",1989,18926
"new.row.7589","12620",1990,19736
"new.row.7590","12620",1991,20438
"new.row.7591","12620",1992,21264
"new.row.7592","12620",1993,21469
"new.row.7593","12620",1994,22234
"new.row.7594","12620",1995,22923
"new.row.7595","12620",1996,23415
"new.row.7596","12620",1997,24583
"new.row.7597","12620",1998,25439
"new.row.7598","12620",1999,26376
"new.row.7599","12620",2000,26989
"new.row.7600","12620",2001,28099
"new.row.7601","12620",2002,28869
"new.row.7602","12620",2003,29557
"new.row.7603","12620",2004,30643
"new.row.7604","12620",2005,31417
"new.row.7605","12620",2006,32613
"new.row.7606","12620",2007,33645
"new.row.7607","12620",2008,34626
"new.row.7608","12620",2009,35130
"new.row.7609","12620",2010,35681
"new.row.7610","12620",2011,36133
"new.row.7611","12620",2012,36737
"new.row.7612","30340",1969,5042
"new.row.7613","30340",1970,5336
"new.row.7614","30340",1971,5465
"new.row.7615","30340",1972,5794
"new.row.7616","30340",1973,6180
"new.row.7617","30340",1974,6566
"new.row.7618","30340",1975,7078
"new.row.7619","30340",1976,7685
"new.row.7620","30340",1977,8102
"new.row.7621","30340",1978,8818
"new.row.7622","30340",1979,9463
"new.row.7623","30340",1980,10310
"new.row.7624","30340",1981,10934
"new.row.7625","30340",1982,11702
"new.row.7626","30340",1983,12439
"new.row.7627","30340",1984,13165
"new.row.7628","30340",1985,13922
"new.row.7629","30340",1986,14640
"new.row.7630","30340",1987,15732
"new.row.7631","30340",1988,16626
"new.row.7632","30340",1989,17586
"new.row.7633","30340",1990,18535
"new.row.7634","30340",1991,19207
"new.row.7635","30340",1992,19922
"new.row.7636","30340",1993,20301
"new.row.7637","30340",1994,20862
"new.row.7638","30340",1995,21705
"new.row.7639","30340",1996,22610
"new.row.7640","30340",1997,23694
"new.row.7641","30340",1998,24634
"new.row.7642","30340",1999,25652
"new.row.7643","30340",2000,26538
"new.row.7644","30340",2001,27521
"new.row.7645","30340",2002,29094
"new.row.7646","30340",2003,30471
"new.row.7647","30340",2004,31367
"new.row.7648","30340",2005,32015
"new.row.7649","30340",2006,33461
"new.row.7650","30340",2007,34454
"new.row.7651","30340",2008,35625
"new.row.7652","30340",2009,35792
"new.row.7653","30340",2010,36472
"new.row.7654","30340",2011,37149
"new.row.7655","30340",2012,38196
"new.row.7656","38860",1969,5666
"new.row.7657","38860",1970,6055
"new.row.7658","38860",1971,6395
"new.row.7659","38860",1972,6897
"new.row.7660","38860",1973,7261
"new.row.7661","38860",1974,7742
"new.row.7662","38860",1975,8301
"new.row.7663","38860",1976,8957
"new.row.7664","38860",1977,9472
"new.row.7665","38860",1978,10142
"new.row.7666","38860",1979,10893
"new.row.7667","38860",1980,11999
"new.row.7668","38860",1981,13112
"new.row.7669","38860",1982,14228
"new.row.7670","38860",1983,14885
"new.row.7671","38860",1984,15717
"new.row.7672","38860",1985,16419
"new.row.7673","38860",1986,17378
"new.row.7674","38860",1987,18445
"new.row.7675","38860",1988,19575
"new.row.7676","38860",1989,20468
"new.row.7677","38860",1990,21622
"new.row.7678","38860",1991,22450
"new.row.7679","38860",1992,23464
"new.row.7680","38860",1993,23969
"new.row.7681","38860",1994,24464
"new.row.7682","38860",1995,25181
"new.row.7683","38860",1996,25926
"new.row.7684","38860",1997,27089
"new.row.7685","38860",1998,28385
"new.row.7686","38860",1999,29723
"new.row.7687","38860",2000,30449
"new.row.7688","38860",2001,31925
"new.row.7689","38860",2002,33093
"new.row.7690","38860",2003,34490
"new.row.7691","38860",2004,36215
"new.row.7692","38860",2005,37018
"new.row.7693","38860",2006,38650
"new.row.7694","38860",2007,40118
"new.row.7695","38860",2008,41314
"new.row.7696","38860",2009,41505
"new.row.7697","38860",2010,42522
"new.row.7698","38860",2011,43379
"new.row.7699","38860",2012,44088
"new.row.7700","12580",1969,6521
"new.row.7701","12580",1970,7003
"new.row.7702","12580",1971,7456
"new.row.7703","12580",1972,7956
"new.row.7704","12580",1973,8519
"new.row.7705","12580",1974,9228
"new.row.7706","12580",1975,9881
"new.row.7707","12580",1976,10691
"new.row.7708","12580",1977,11234
"new.row.7709","12580",1978,12014
"new.row.7710","12580",1979,12768
"new.row.7711","12580",1980,13973
"new.row.7712","12580",1981,15167
"new.row.7713","12580",1982,16027
"new.row.7714","12580",1983,16848
"new.row.7715","12580",1984,17799
"new.row.7716","12580",1985,18736
"new.row.7717","12580",1986,19594
"new.row.7718","12580",1987,20630
"new.row.7719","12580",1988,21986
"new.row.7720","12580",1989,22947
"new.row.7721","12580",1990,24254
"new.row.7722","12580",1991,25600
"new.row.7723","12580",1992,26593
"new.row.7724","12580",1993,27250
"new.row.7725","12580",1994,28116
"new.row.7726","12580",1995,28908
"new.row.7727","12580",1996,30096
"new.row.7728","12580",1997,31341
"new.row.7729","12580",1998,32824
"new.row.7730","12580",1999,34334
"new.row.7731","12580",2000,36274
"new.row.7732","12580",2001,38091
"new.row.7733","12580",2002,39310
"new.row.7734","12580",2003,40953
"new.row.7735","12580",2004,43458
"new.row.7736","12580",2005,45351
"new.row.7737","12580",2006,47267
"new.row.7738","12580",2007,49053
"new.row.7739","12580",2008,50402
"new.row.7740","12580",2009,51357
"new.row.7741","12580",2010,52937
"new.row.7742","12580",2011,54292
"new.row.7743","12580",2012,55610
"new.row.7744","15680",1969,5902
"new.row.7745","15680",1970,6475
"new.row.7746","15680",1971,7033
"new.row.7747","15680",1972,7695
"new.row.7748","15680",1973,8183
"new.row.7749","15680",1974,8722
"new.row.7750","15680",1975,9017
"new.row.7751","15680",1976,9652
"new.row.7752","15680",1977,10034
"new.row.7753","15680",1978,10308
"new.row.7754","15680",1979,10868
"new.row.7755","15680",1980,12135
"new.row.7756","15680",1981,14235
"new.row.7757","15680",1982,15316
"new.row.7758","15680",1983,15513
"new.row.7759","15680",1984,16386
"new.row.7760","15680",1985,17122
"new.row.7761","15680",1986,17980
"new.row.7762","15680",1987,19101
"new.row.7763","15680",1988,20453
"new.row.7764","15680",1989,21501
"new.row.7765","15680",1990,22609
"new.row.7766","15680",1991,23932
"new.row.7767","15680",1992,25248
"new.row.7768","15680",1993,25989
"new.row.7769","15680",1994,26678
"new.row.7770","15680",1995,27498
"new.row.7771","15680",1996,28877
"new.row.7772","15680",1997,32093
"new.row.7773","15680",1998,34365
"new.row.7774","15680",1999,34943
"new.row.7775","15680",2000,37026
"new.row.7776","15680",2001,39024
"new.row.7777","15680",2002,40858
"new.row.7778","15680",2003,42987
"new.row.7779","15680",2004,45137
"new.row.7780","15680",2005,46946
"new.row.7781","15680",2006,49545
"new.row.7782","15680",2007,51750
"new.row.7783","15680",2008,53108
"new.row.7784","15680",2009,56523
"new.row.7785","15680",2010,60009
"new.row.7786","15680",2011,63070
"new.row.7787","15680",2012,63742
"new.row.7788","19060",1969,6243
"new.row.7789","19060",1970,6694
"new.row.7790","19060",1971,7176
"new.row.7791","19060",1972,7573
"new.row.7792","19060",1973,7993
"new.row.7793","19060",1974,8647
"new.row.7794","19060",1975,9133
"new.row.7795","19060",1976,9922
"new.row.7796","19060",1977,10773
"new.row.7797","19060",1978,11414
"new.row.7798","19060",1979,12507
"new.row.7799","19060",1980,13613
"new.row.7800","19060",1981,14666
"new.row.7801","19060",1982,15230
"new.row.7802","19060",1983,15726
"new.row.7803","19060",1984,16372
"new.row.7804","19060",1985,16858
"new.row.7805","19060",1986,17349
"new.row.7806","19060",1987,17761
"new.row.7807","19060",1988,18547
"new.row.7808","19060",1989,19101
"new.row.7809","19060",1990,19689
"new.row.7810","19060",1991,20196
"new.row.7811","19060",1992,20533
"new.row.7812","19060",1993,20979
"new.row.7813","19060",1994,21666
"new.row.7814","19060",1995,22265
"new.row.7815","19060",1996,22992
"new.row.7816","19060",1997,23853
"new.row.7817","19060",1998,24211
"new.row.7818","19060",1999,24654
"new.row.7819","19060",2000,25290
"new.row.7820","19060",2001,26738
"new.row.7821","19060",2002,27987
"new.row.7822","19060",2003,28909
"new.row.7823","19060",2004,29364
"new.row.7824","19060",2005,30166
"new.row.7825","19060",2006,31450
"new.row.7826","19060",2007,32634
"new.row.7827","19060",2008,33903
"new.row.7828","19060",2009,34839
"new.row.7829","19060",2010,35480
"new.row.7830","19060",2011,36369
"new.row.7831","19060",2012,36833
"new.row.7832","25180",1969,6082
"new.row.7833","25180",1970,6338
"new.row.7834","25180",1971,6711
"new.row.7835","25180",1972,7299
"new.row.7836","25180",1973,7817
"new.row.7837","25180",1974,8540
"new.row.7838","25180",1975,9161
"new.row.7839","25180",1976,9732
"new.row.7840","25180",1977,10574
"new.row.7841","25180",1978,11538
"new.row.7842","25180",1979,12584
"new.row.7843","25180",1980,13381
"new.row.7844","25180",1981,14494
"new.row.7845","25180",1982,15016
"new.row.7846","25180",1983,15431
"new.row.7847","25180",1984,16688
"new.row.7848","25180",1985,17246
"new.row.7849","25180",1986,17482
"new.row.7850","25180",1987,18174
"new.row.7851","25180",1988,18684
"new.row.7852","25180",1989,19376
"new.row.7853","25180",1990,20214
"new.row.7854","25180",1991,21048
"new.row.7855","25180",1992,21859
"new.row.7856","25180",1993,22093
"new.row.7857","25180",1994,23171
"new.row.7858","25180",1995,23826
"new.row.7859","25180",1996,24615
"new.row.7860","25180",1997,25538
"new.row.7861","25180",1998,26446
"new.row.7862","25180",1999,27669
"new.row.7863","25180",2000,28651
"new.row.7864","25180",2001,29783
"new.row.7865","25180",2002,30483
"new.row.7866","25180",2003,31565
"new.row.7867","25180",2004,33073
"new.row.7868","25180",2005,34317
"new.row.7869","25180",2006,35807
"new.row.7870","25180",2007,36419
"new.row.7871","25180",2008,37502
"new.row.7872","25180",2009,37597
"new.row.7873","25180",2010,38215
"new.row.7874","25180",2011,39133
"new.row.7875","25180",2012,39345
"new.row.7876","12700",1969,5264
"new.row.7877","12700",1970,5670
"new.row.7878","12700",1971,6073
"new.row.7879","12700",1972,6539
"new.row.7880","12700",1973,6789
"new.row.7881","12700",1974,7115
"new.row.7882","12700",1975,7481
"new.row.7883","12700",1976,7990
"new.row.7884","12700",1977,8586
"new.row.7885","12700",1978,9113
"new.row.7886","12700",1979,9634
"new.row.7887","12700",1980,10340
"new.row.7888","12700",1981,11182
"new.row.7889","12700",1982,11947
"new.row.7890","12700",1983,12563
"new.row.7891","12700",1984,13525
"new.row.7892","12700",1985,14532
"new.row.7893","12700",1986,15774
"new.row.7894","12700",1987,17394
"new.row.7895","12700",1988,18414
"new.row.7896","12700",1989,19033
"new.row.7897","12700",1990,19793
"new.row.7898","12700",1991,20764
"new.row.7899","12700",1992,21617
"new.row.7900","12700",1993,21900
"new.row.7901","12700",1994,22450
"new.row.7902","12700",1995,23126
"new.row.7903","12700",1996,24120
"new.row.7904","12700",1997,25111
"new.row.7905","12700",1998,26832
"new.row.7906","12700",1999,29581
"new.row.7907","12700",2000,29634
"new.row.7908","12700",2001,30982
"new.row.7909","12700",2002,32052
"new.row.7910","12700",2003,33170
"new.row.7911","12700",2004,34744
"new.row.7912","12700",2005,35344
"new.row.7913","12700",2006,36633
"new.row.7914","12700",2007,37849
"new.row.7915","12700",2008,38985
"new.row.7916","12700",2009,39070
"new.row.7917","12700",2010,39523
"new.row.7918","12700",2011,40599
"new.row.7919","12700",2012,41269
"new.row.7920","14460",1969,6743
"new.row.7921","14460",1970,7264
"new.row.7922","14460",1971,7784
"new.row.7923","14460",1972,8263
"new.row.7924","14460",1973,8747
"new.row.7925","14460",1974,9244
"new.row.7926","14460",1975,9878
"new.row.7927","14460",1976,10527
"new.row.7928","14460",1977,11192
"new.row.7929","14460",1978,11899
"new.row.7930","14460",1979,12829
"new.row.7931","14460",1980,14094
"new.row.7932","14460",1981,15431
"new.row.7933","14460",1982,16770
"new.row.7934","14460",1983,17958
"new.row.7935","14460",1984,19154
"new.row.7936","14460",1985,20542
"new.row.7937","14460",1986,21884
"new.row.7938","14460",1987,23366
"new.row.7939","14460",1988,25144
