"","msa.fips"
"new.row.5934","41620"
"new.row.5935","41620"
"new.row.5936","41620"
"new.row.5937","41620"
"new.row.5938","41620"
"new.row.5939","41620"
"new.row.5940","15540"
"new.row.5941","15540"
"new.row.5942","15540"
"new.row.5943","15540"
"new.row.5944","15540"
"new.row.5945","15540"
"new.row.5946","15540"
"new.row.5947","15540"
